run_id,model_name,summary_path,status,elapsed_seconds,accuracy,precision,recall,f1,num_samples,phase2_enabled,phase2_path
jbshield-gemma-phase2-gemma-2-27b-it,gemma-2-27b-it,result/gemma-2-27b-it/runs/jbshield-gemma-phase2-gemma-2-27b-it/summary.json,success,2917.8299086093903,0.73944,0.7179898033503278,0.78864,0.7516584064048799,12500,True,outputs/phase2/jbshield-gemma-phase2-gemma-2-27b-it
jbshield-gemma-phase2-gemma-2-9b-it,gemma-2-9b-it,result/gemma-2-9b-it/runs/jbshield-gemma-phase2-gemma-2-9b-it/summary.json,success,26039.388014554977,0.89512,0.8349382883493829,0.98496,0.903765690376569,12500,True,outputs/phase2/jbshield-gemma-phase2-gemma-2-9b-it
jbshield-gemma-phase2-gemma-3-12b-it,gemma-3-12b-it,result/gemma-3-12b-it/runs/jbshield-gemma-phase2-gemma-3-12b-it/summary.json,success,17504.49895954132,0.84704,0.7893543223052295,0.94672,0.8609049905427034,12500,True,outputs/phase2/jbshield-gemma-phase2-gemma-3-12b-it
jbshield-gemma-phase2-gemma-3-27b-it,gemma-3-27b-it,result/gemma-3-27b-it/runs/jbshield-gemma-phase2-gemma-3-27b-it/summary.json,success,9361.96671962738,0.86272,0.7978192327903311,0.97168,0.8762083393449719,12500,True,outputs/phase2/jbshield-gemma-phase2-gemma-3-27b-it
jbshield-gemma-phase2-gemma-3-4b-it,gemma-3-4b-it,result/gemma-3-4b-it/runs/jbshield-gemma-phase2-gemma-3-4b-it/summary.json,success,16376.677723169327,0.36648,0.16898056326854421,0.06816,0.0971382966594459,12500,True,outputs/phase2/jbshield-gemma-phase2-gemma-3-4b-it
jbshield-gemma-phase2-gemma-4-12b-it,gemma-4-12b-it,result/gemma-4-12b-it/runs/jbshield-gemma-phase2-gemma-4-12b-it/summary.json,success,36762.87107753754,0.86088,0.7875812826724468,0.98832,0.8766054069396153,12500,True,outputs/phase2/jbshield-gemma-phase2-gemma-4-12b-it
