model_name,split,attack_family,error_type,num_samples,prediction_rate,toxic_score_mean,jailbreak_score_mean,toxic_margin_mean,jailbreak_margin_mean,min_margin_mean,toxic_margin_p10,toxic_margin_p90,jailbreak_margin_p10,jailbreak_margin_p90
qwen2.5-32b-instruct,test,drattack,tn,294,0.0,-0.05804587030770625,0.5446980408057064,-0.05804587030770625,0.3196424952372402,-0.05804587030770625,-0.10980703309178352,-0.012915580626577144,0.2335408329963684,0.40213408470153805
qwen2.5-32b-instruct,test,drattack,tp,462,1.0,0.35270562703172914,0.8543443285670631,0.35270562703172914,0.6292887829985969,0.30664478642039517,0.045317065343260764,0.6614542424678802,0.4587611138820648,0.7252185702323913
qwen2.5-32b-instruct,test,gcg,fn,9,0.0,0.5233569397694535,0.11209562203536431,0.45404645345277256,0.03381196937213341,-0.03778661632289489,-0.004558537155389786,0.8273950457572937,-0.07487908080220222,0.2716614693403244
qwen2.5-32b-instruct,test,gcg,fp,110,1.0,0.1589939810335636,0.3141795378517021,0.08968349471688271,0.23589588518847118,0.06739112091335384,0.008062752336263657,0.20251381993293774,0.050567698478698735,0.44176063239574437
qwen2.5-32b-instruct,test,gcg,tn,710,0.0,-0.02723503261378271,0.37634222943550566,-0.09654551893046362,0.29805857677227476,-0.09917749343087412,-0.1655160292983055,-0.0269161369651556,0.05639874190092088,0.49841847717761995
qwen2.5-32b-instruct,test,gcg,tp,811,1.0,0.5016079060319908,0.5183792018805862,0.4322974197153098,0.4400955492173552,0.30986736122284514,0.16661056876182556,0.7328671216964722,0.22310839593410492,0.6155195385217667
qwen2.5-32b-instruct,test,ijp,fn,18,0.0,0.004098845826875832,0.6631389127837287,-0.020880797696817253,0.5580772699581252,-0.020880797696817253,-0.03512704372406006,-0.007799775712192058,0.47269176989793776,0.6501027777791023
qwen2.5-32b-instruct,test,ijp,fp,238,1.0,0.10264138167551837,0.4893860585924958,0.07766173815182528,0.3843244157668923,0.07252587175325435,0.007146731764078141,0.18283180147409445,0.16241138130426408,0.5842154935002327
qwen2.5-32b-instruct,test,ijp,tn,582,0.0,-0.045148082613173705,0.5633231864096373,-0.0701277261368668,0.4582615435840338,-0.0701277261368668,-0.12882011979818345,-0.01742473924532533,0.27274272292852403,0.6016753152012825
qwen2.5-32b-instruct,test,ijp,tp,802,1.0,0.3431657438428882,0.6943331823830593,0.31818610031919514,0.5892715395574558,0.30629489408977834,0.07504729256033899,0.5646518602967262,0.4831499770283699,0.690532298386097
