run_id,model_name,source,layer,comparison,left_group,right_group,centroid_cosine,centroid_cosine_divergence,left_norm,right_norm,norm_delta
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_direct_harmful,ijp,direct_harmful,0.9795295596122742,0.02047044038772583,96.1256103515625,1042.79638671875,-946.6707763671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_harmless,ijp,none,0.9796275496482849,0.020372450351715088,96.1256103515625,1036.7984619140625,-940.6728515625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_direct_harmful,pair,direct_harmful,0.9983242154121399,0.0016757845878601074,279.2221984863281,1042.79638671875,-763.57421875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_harmless,pair,none,0.998330295085907,0.0016697049140930176,279.2221984863281,1036.7984619140625,-757.5762939453125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_direct_harmful,puzzler,direct_harmful,0.6462194323539734,0.3537805676460266,28.64933204650879,1042.79638671875,-1014.1470336914062
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_harmless,puzzler,none,0.6462668776512146,0.3537331223487854,28.64933204650879,1036.7984619140625,-1008.1491088867188
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_direct_harmful,saa,direct_harmful,0.8966968059539795,0.10330319404602051,46.2537841796875,1042.79638671875,-996.5426025390625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_harmless,saa,none,0.8968733549118042,0.1031266450881958,46.2537841796875,1036.7984619140625,-990.544677734375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_direct_harmful,zulu,direct_harmful,0.9985934495925903,0.001406550407409668,422.02685546875,1042.79638671875,-620.76953125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,5,attack_vs_harmless,zulu,none,0.9986679553985596,0.0013320446014404297,422.02685546875,1036.7984619140625,-614.7716064453125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,label_1_vs_label_0,label_1,label_0,0.9976719617843628,0.002328038215637207,249.68797302246094,1109.88427734375,-860.1962890625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,direct_harmful_vs_harmless,direct_harmful,none,0.9999716877937317,2.8312206268310547e-05,1115.151611328125,1109.69970703125,5.451904296875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,autodan,direct_harmful,0.9983987212181091,0.0016012787818908691,290.1971740722656,1115.151611328125,-824.9544677734375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,autodan,none,0.9983984231948853,0.001601576805114746,290.1971740722656,1109.69970703125,-819.5025634765625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,base64,direct_harmful,0.9878507852554321,0.012149214744567871,164.612548828125,1115.151611328125,-950.5390625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,base64,none,0.987968921661377,0.012031078338623047,164.612548828125,1109.69970703125,-945.087158203125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,drattack,direct_harmful,0.9082596302032471,0.09174036979675293,56.0670280456543,1115.151611328125,-1059.0845947265625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,drattack,none,0.9083307981491089,0.09166920185089111,56.0670280456543,1109.69970703125,-1053.6326904296875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,gcg,direct_harmful,0.9997376203536987,0.00026237964630126953,534.284912109375,1115.151611328125,-580.86669921875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,gcg,none,0.9997121095657349,0.0002878904342651367,534.284912109375,1109.69970703125,-575.414794921875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,ijp,direct_harmful,0.9798045754432678,0.020195424556732178,103.69949340820312,1115.151611328125,-1011.4521484375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,ijp,none,0.9798267483711243,0.020173251628875732,103.69949340820312,1109.69970703125,-1006.000244140625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,pair,direct_harmful,0.9982811212539673,0.0017188787460327148,299.6627502441406,1115.151611328125,-815.4888916015625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,pair,none,0.9982625842094421,0.0017374157905578613,299.6627502441406,1109.69970703125,-810.0369873046875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,puzzler,direct_harmful,0.665700376033783,0.33429962396621704,32.08580780029297,1115.151611328125,-1083.0657958984375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,puzzler,none,0.6654530167579651,0.3345469832420349,32.08580780029297,1109.69970703125,-1077.6138916015625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,saa,direct_harmful,0.8992870450019836,0.10071295499801636,50.62312316894531,1115.151611328125,-1064.5284423828125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,saa,none,0.8993085026741028,0.10069149732589722,50.62312316894531,1109.69970703125,-1059.0765380859375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_direct_harmful,zulu,direct_harmful,0.9989010095596313,0.0010989904403686523,446.0797424316406,1115.151611328125,-669.0718994140625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,6,attack_vs_harmless,zulu,none,0.9989491701126099,0.0010508298873901367,446.0797424316406,1109.69970703125,-663.6199951171875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,label_1_vs_label_0,label_1,label_0,0.997654139995575,0.002345860004425049,258.8793029785156,1150.08935546875,-891.2100830078125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,direct_harmful_vs_harmless,direct_harmful,none,0.9999688863754272,3.1113624572753906e-05,1155.6412353515625,1149.8946533203125,5.74658203125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,autodan,direct_harmful,0.9983132481575012,0.0016867518424987793,301.1661071777344,1155.6412353515625,-854.47509765625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,autodan,none,0.9982735514640808,0.0017264485359191895,301.1661071777344,1149.8946533203125,-848.728515625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,base64,direct_harmful,0.9873836040496826,0.012616395950317383,170.637939453125,1155.6412353515625,-985.0032958984375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,base64,none,0.9874077439308167,0.01259225606918335,170.637939453125,1149.8946533203125,-979.2567138671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,drattack,direct_harmful,0.9064638614654541,0.0935361385345459,59.19236755371094,1155.6412353515625,-1096.4488525390625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,drattack,none,0.9062394499778748,0.09376055002212524,59.19236755371094,1149.8946533203125,-1090.7022705078125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,gcg,direct_harmful,0.9997230172157288,0.00027698278427124023,554.1152954101562,1155.6412353515625,-601.5259399414062
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,gcg,none,0.9996849298477173,0.00031507015228271484,554.1152954101562,1149.8946533203125,-595.7793579101562
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,ijp,direct_harmful,0.9789330959320068,0.021066904067993164,108.69983673095703,1155.6412353515625,-1046.94140625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,ijp,none,0.9788174033164978,0.021182596683502197,108.69983673095703,1149.8946533203125,-1041.19482421875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,pair,direct_harmful,0.9981205463409424,0.0018794536590576172,311.7979736328125,1155.6412353515625,-843.84326171875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,pair,none,0.9980566501617432,0.001943349838256836,311.7979736328125,1149.8946533203125,-838.0966796875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,puzzler,direct_harmful,0.6701053380966187,0.32989466190338135,35.522605895996094,1155.6412353515625,-1120.11865234375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,puzzler,none,0.6693680286407471,0.33063197135925293,35.522605895996094,1149.8946533203125,-1114.3720703125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,saa,direct_harmful,0.8984336853027344,0.10156631469726562,53.31243896484375,1155.6412353515625,-1102.328857421875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,saa,none,0.8981502056121826,0.10184979438781738,53.31243896484375,1149.8946533203125,-1096.582275390625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_direct_harmful,zulu,direct_harmful,0.9989620447158813,0.0010379552841186523,458.7914123535156,1155.6412353515625,-696.849853515625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,7,attack_vs_harmless,zulu,none,0.9989959597587585,0.001004040241241455,458.7914123535156,1149.8946533203125,-691.103271484375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,label_1_vs_label_0,label_1,label_0,0.9973663687705994,0.0026336312294006348,260.4693298339844,1152.2705078125,-891.8011474609375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,direct_harmful_vs_harmless,direct_harmful,none,0.9999641180038452,3.5881996154785156e-05,1157.4873046875,1152.0880126953125,5.3992919921875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,autodan,direct_harmful,0.9980428814888,0.001957118511199951,303.1297302246094,1157.4873046875,-854.3575439453125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,autodan,none,0.9980101585388184,0.0019898414611816406,303.1297302246094,1152.0880126953125,-848.958251953125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,base64,direct_harmful,0.9847337007522583,0.0152662992477417,170.96673583984375,1157.4873046875,-986.5205688476562
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,base64,none,0.984792947769165,0.015207052230834961,170.96673583984375,1152.0880126953125,-981.1212768554688
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,drattack,direct_harmful,0.9004166126251221,0.09958338737487793,62.02760314941406,1157.4873046875,-1095.459716796875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,drattack,none,0.9003161787986755,0.09968382120132446,62.02760314941406,1152.0880126953125,-1090.0604248046875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,gcg,direct_harmful,0.9996832609176636,0.0003167390823364258,555.5700073242188,1157.4873046875,-601.9172973632812
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,gcg,none,0.9996442794799805,0.00035572052001953125,555.5700073242188,1152.0880126953125,-596.5180053710938
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,ijp,direct_harmful,0.9762621521949768,0.023737847805023193,111.51856994628906,1157.4873046875,-1045.96875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,ijp,none,0.9761874079704285,0.023812592029571533,111.51856994628906,1152.0880126953125,-1040.5694580078125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,pair,direct_harmful,0.9978621602058411,0.0021378397941589355,314.0862121582031,1157.4873046875,-843.401123046875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,pair,none,0.9978039264678955,0.002196073532104492,314.0862121582031,1152.0880126953125,-838.0018310546875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,puzzler,direct_harmful,0.6762593388557434,0.3237406611442566,38.84808349609375,1157.4873046875,-1118.63916015625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,puzzler,none,0.6756506562232971,0.3243493437767029,38.84808349609375,1152.0880126953125,-1113.239990234375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,saa,direct_harmful,0.8903065323829651,0.10969346761703491,56.590431213378906,1157.4873046875,-1100.8968505859375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,saa,none,0.8901370763778687,0.10986292362213135,56.590431213378906,1152.0880126953125,-1095.49755859375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_direct_harmful,zulu,direct_harmful,0.9986618757247925,0.0013381242752075195,458.67779541015625,1157.4873046875,-698.8095092773438
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,8,attack_vs_harmless,zulu,none,0.9986985325813293,0.0013014674186706543,458.67779541015625,1152.0880126953125,-693.4102172851562
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,label_1_vs_label_0,label_1,label_0,0.9969450235366821,0.003054976463317871,262.4485778808594,1158.1318359375,-895.6832275390625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,direct_harmful_vs_harmless,direct_harmful,none,0.99996018409729,3.981590270996094e-05,1163.5125732421875,1157.943603515625,5.5689697265625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,autodan,direct_harmful,0.9977331757545471,0.002266824245452881,305.4997253417969,1163.5125732421875,-858.0128173828125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,autodan,none,0.9976966381072998,0.0023033618927001953,305.4997253417969,1157.943603515625,-852.44384765625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,base64,direct_harmful,0.9821625351905823,0.017837464809417725,171.4051971435547,1163.5125732421875,-992.1073608398438
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,base64,none,0.9822423458099365,0.017757654190063477,171.4051971435547,1157.943603515625,-986.5383911132812
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,drattack,direct_harmful,0.8914502263069153,0.10854977369308472,64.90808868408203,1163.5125732421875,-1098.6044921875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,drattack,none,0.8914066553115845,0.10859334468841553,64.90808868408203,1157.943603515625,-1093.0355224609375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,gcg,direct_harmful,0.9996245503425598,0.00037544965744018555,558.5933227539062,1163.5125732421875,-604.9192504882812
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,gcg,none,0.9995810389518738,0.0004189610481262207,558.5933227539062,1157.943603515625,-599.3502807617188
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,ijp,direct_harmful,0.973115086555481,0.026884913444519043,113.75689697265625,1163.5125732421875,-1049.755615234375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,ijp,none,0.9730728268623352,0.026927173137664795,113.75689697265625,1157.943603515625,-1044.186767578125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,pair,direct_harmful,0.9975112080574036,0.0024887919425964355,317.4386901855469,1163.5125732421875,-846.0738525390625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,pair,none,0.9974521398544312,0.0025478601455688477,317.4386901855469,1157.943603515625,-840.5048828125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,puzzler,direct_harmful,0.673625111579895,0.326374888420105,41.49090576171875,1163.5125732421875,-1122.021728515625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,puzzler,none,0.6730701923370361,0.32692980766296387,41.49090576171875,1157.943603515625,-1116.45263671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,saa,direct_harmful,0.8806218504905701,0.11937814950942993,59.17316818237305,1163.5125732421875,-1104.33935546875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,saa,none,0.8805216550827026,0.11947834491729736,59.17316818237305,1157.943603515625,-1098.7703857421875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_direct_harmful,zulu,direct_harmful,0.9979780316352844,0.002021968364715576,459.9136047363281,1163.5125732421875,-703.5989990234375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,9,attack_vs_harmless,zulu,none,0.9980087876319885,0.0019912123680114746,459.9136047363281,1157.943603515625,-698.030029296875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,label_1_vs_label_0,label_1,label_0,0.9963613152503967,0.0036386847496032715,264.6021423339844,1161.1258544921875,-896.523681640625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,direct_harmful_vs_harmless,direct_harmful,none,0.9999504089355469,4.9591064453125e-05,1166.6077880859375,1160.9344482421875,5.67333984375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,autodan,direct_harmful,0.997273325920105,0.0027266740798950195,308.1621398925781,1166.6077880859375,-858.4456787109375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,autodan,none,0.997233510017395,0.0027664899826049805,308.1621398925781,1160.9344482421875,-852.7723388671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,base64,direct_harmful,0.9805843234062195,0.019415676593780518,173.233154296875,1166.6077880859375,-993.3746337890625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,base64,none,0.9806937575340271,0.0193062424659729,173.233154296875,1160.9344482421875,-987.7012939453125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,drattack,direct_harmful,0.8818448781967163,0.11815512180328369,68.80293273925781,1166.6077880859375,-1097.8048095703125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,drattack,none,0.881862998008728,0.11813700199127197,68.80293273925781,1160.9344482421875,-1092.1314697265625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,gcg,direct_harmful,0.9995602369308472,0.00043976306915283203,560.637939453125,1166.6077880859375,-605.9698486328125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,gcg,none,0.9995114207267761,0.000488579273223877,560.637939453125,1160.9344482421875,-600.2965087890625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,ijp,direct_harmful,0.9686543941497803,0.03134560585021973,116.66863250732422,1166.6077880859375,-1049.939208984375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,ijp,none,0.9686210751533508,0.03137892484664917,116.66863250732422,1160.9344482421875,-1044.265869140625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,pair,direct_harmful,0.99692302942276,0.0030769705772399902,320.7195129394531,1166.6077880859375,-845.8883056640625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,pair,none,0.9968549609184265,0.0031450390815734863,320.7195129394531,1160.9344482421875,-840.2149658203125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,puzzler,direct_harmful,0.6697655320167542,0.33023446798324585,45.388084411621094,1166.6077880859375,-1121.2197265625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,puzzler,none,0.6691918969154358,0.3308081030845642,45.388084411621094,1160.9344482421875,-1115.54638671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,saa,direct_harmful,0.8700583577156067,0.1299416422843933,62.56960678100586,1166.6077880859375,-1104.0382080078125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,saa,none,0.8699967265129089,0.13000327348709106,62.56960678100586,1160.9344482421875,-1098.3648681640625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_direct_harmful,zulu,direct_harmful,0.9966850876808167,0.0033149123191833496,460.1540832519531,1166.6077880859375,-706.4537353515625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,10,attack_vs_harmless,zulu,none,0.9967138171195984,0.0032861828804016113,460.1540832519531,1160.9344482421875,-700.7803955078125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,label_1_vs_label_0,label_1,label_0,0.9953581690788269,0.004641830921173096,270.0467224121094,1169.982421875,-899.9356689453125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,direct_harmful_vs_harmless,direct_harmful,none,0.99994295835495,5.704164505004883e-05,1176.4384765625,1169.7568359375,6.681640625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,autodan,direct_harmful,0.9961409568786621,0.0038590431213378906,316.3262634277344,1176.4384765625,-860.1121826171875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,autodan,none,0.996053159236908,0.003946840763092041,316.3262634277344,1169.7568359375,-853.4305419921875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,base64,direct_harmful,0.9797149300575256,0.020285069942474365,170.854736328125,1176.4384765625,-1005.583740234375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,base64,none,0.9797812700271606,0.020218729972839355,170.854736328125,1169.7568359375,-998.902099609375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,drattack,direct_harmful,0.8694429397583008,0.13055706024169922,77.377197265625,1176.4384765625,-1099.061279296875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,drattack,none,0.8692489266395569,0.13075107336044312,77.377197265625,1169.7568359375,-1092.379638671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,gcg,direct_harmful,0.9993672966957092,0.0006327033042907715,569.4685668945312,1176.4384765625,-606.9699096679688
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,gcg,none,0.9992984533309937,0.0007015466690063477,569.4685668945312,1169.7568359375,-600.2882690429688
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,ijp,direct_harmful,0.9607433676719666,0.03925663232803345,124.41062927246094,1176.4384765625,-1052.02783203125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,ijp,none,0.9605982899665833,0.03940171003341675,124.41062927246094,1169.7568359375,-1045.34619140625
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,pair,direct_harmful,0.9960057735443115,0.0039942264556884766,327.8963623046875,1176.4384765625,-848.5421142578125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,pair,none,0.995883047580719,0.004116952419281006,327.8963623046875,1169.7568359375,-841.8604736328125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,puzzler,direct_harmful,0.6810633540153503,0.31893664598464966,55.8878288269043,1176.4384765625,-1120.5506591796875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,puzzler,none,0.6801270842552185,0.3198729157447815,55.8878288269043,1169.7568359375,-1113.8690185546875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,saa,direct_harmful,0.8568087220191956,0.14319127798080444,71.189697265625,1176.4384765625,-1105.248779296875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,saa,none,0.8565647602081299,0.14343523979187012,71.189697265625,1169.7568359375,-1098.567138671875
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_direct_harmful,zulu,direct_harmful,0.9951141476631165,0.004885852336883545,462.0709533691406,1176.4384765625,-714.3675537109375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,11,attack_vs_harmless,zulu,none,0.9951492547988892,0.00485074520111084,462.0709533691406,1169.7568359375,-707.6859130859375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,12,label_1_vs_label_0,label_1,label_0,0.9950825572013855,0.004917442798614502,271.2078552246094,1171.9423828125,-900.7344970703125
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,12,direct_harmful_vs_harmless,direct_harmful,none,0.9999373555183411,6.264448165893555e-05,1178.302978515625,1171.7205810546875,6.5823974609375
jbshield-qwen-phase2-qwen2.5-14b,qwen2.5-14b,user_prompt,12,attack_vs_direct_harmful,autodan,direct_harmful,0.9957165122032166,0.004283487796783447,318.08990478515625,1178.302978515625,-860.2130737304688
